                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     92,                0.47335,                0.29698,                0.93095,                0.98921,                0.93746,                0.96912,                0.86578,                0.54428,                0.33764,                0.92577,             0.00069313,             0.00069313,             0.00069313
                     93,                0.47302,                0.29638,                0.92925,                 0.9809,                0.95497,                 0.9777,                0.87347,                0.53733,                0.33377,                0.92339,             0.00068694,             0.00068694,             0.00068694
                     94,                0.47023,                0.29465,                0.93175,                0.98624,                0.97329,                0.97993,                0.88344,                0.52068,                0.32698,                 0.9058,             0.00068075,             0.00068075,             0.00068075
                     95,                0.47546,                0.29981,                0.93137,                0.97191,                0.95095,                0.97798,                0.87449,                0.53247,                0.32794,                0.91598,             0.00067456,             0.00067456,             0.00067456
                     96,                0.47563,                 0.2994,                0.92875,                0.98222,                0.94856,                0.97411,                 0.8693,                0.54626,                0.33533,                0.92804,             0.00066838,             0.00066838,             0.00066838
                     97,                0.47032,                 0.2967,                0.92944,                0.98191,                0.95415,                0.97761,                 0.8738,                0.52796,                0.32883,                0.91609,             0.00066219,             0.00066219,             0.00066219
                     98,                   0.47,                0.29708,                0.92796,                0.97157,                0.92351,                0.96755,                0.86113,                0.55163,                0.34343,                 0.9343,               0.000656,               0.000656,               0.000656
                     99,                0.46114,                0.29342,                0.92421,                0.98634,                0.96147,                0.97752,                0.87229,                0.53864,                0.32083,                0.91984,             0.00064981,             0.00064981,             0.00064981
                    100,                0.46767,                0.29294,                0.92702,                0.98425,                0.97189,                0.97648,                0.86576,                0.54632,                0.33012,                0.92658,             0.00064362,             0.00064362,             0.00064362
                    101,                0.46695,                0.29512,                 0.9318,                0.99025,                0.96662,                  0.976,                0.87547,                 0.5315,                 0.3215,                0.91633,             0.00063744,             0.00063744,             0.00063744
                    102,                0.45826,                0.28707,                0.92356,                0.97572,                0.94565,                0.97551,                0.86441,                0.55807,                0.31967,                0.94166,             0.00063125,             0.00063125,             0.00063125
